densidad,idx,solucion,tiempo,archivo
0.5,17,11,0.194805,new_2000_dataset/erdos_n2000_p0c0.5_17.graph
0.5,18,11,0.191214,new_2000_dataset/erdos_n2000_p0c0.5_18.graph
0.5,19,12,0.194262,new_2000_dataset/erdos_n2000_p0c0.5_19.graph
0.5,20,13,0.188393,new_2000_dataset/erdos_n2000_p0c0.5_20.graph
0.5,21,13,0.189664,new_2000_dataset/erdos_n2000_p0c0.5_21.graph
0.5,22,11,0.190648,new_2000_dataset/erdos_n2000_p0c0.5_22.graph
0.5,23,13,0.190016,new_2000_dataset/erdos_n2000_p0c0.5_23.graph
0.5,24,13,0.189933,new_2000_dataset/erdos_n2000_p0c0.5_24.graph
0.5,25,12,0.181771,new_2000_dataset/erdos_n2000_p0c0.5_25.graph
0.5,26,12,0.189311,new_2000_dataset/erdos_n2000_p0c0.5_26.graph
0.5,27,12,0.192944,new_2000_dataset/erdos_n2000_p0c0.5_27.graph
0.5,28,11,0.192084,new_2000_dataset/erdos_n2000_p0c0.5_28.graph
0.5,29,14,0.190031,new_2000_dataset/erdos_n2000_p0c0.5_29.graph
0.5,30,12,0.189458,new_2000_dataset/erdos_n2000_p0c0.5_30.graph
0.6,1,8,0.249641,new_2000_dataset/erdos_n2000_p0c0.6_1.graph
0.6,2,11,0.231214,new_2000_dataset/erdos_n2000_p0c0.6_2.graph
0.6,3,10,0.245641,new_2000_dataset/erdos_n2000_p0c0.6_3.graph
0.6,4,9,0.230227,new_2000_dataset/erdos_n2000_p0c0.6_4.graph
0.6,5,10,0.229824,new_2000_dataset/erdos_n2000_p0c0.6_5.graph
0.6,6,10,0.217959,new_2000_dataset/erdos_n2000_p0c0.6_6.graph
0.6,7,9,0.226074,new_2000_dataset/erdos_n2000_p0c0.6_7.graph
0.6,8,10,0.229795,new_2000_dataset/erdos_n2000_p0c0.6_8.graph
0.6,9,11,0.232163,new_2000_dataset/erdos_n2000_p0c0.6_9.graph
0.6,10,9,0.223437,new_2000_dataset/erdos_n2000_p0c0.6_10.graph
0.6,11,9,0.227196,new_2000_dataset/erdos_n2000_p0c0.6_11.graph
0.6,12,9,0.219586,new_2000_dataset/erdos_n2000_p0c0.6_12.graph
0.6,13,11,0.23452,new_2000_dataset/erdos_n2000_p0c0.6_13.graph
0.6,14,9,0.223994,new_2000_dataset/erdos_n2000_p0c0.6_14.graph
0.6,15,11,0.233068,new_2000_dataset/erdos_n2000_p0c0.6_15.graph
0.6,16,9,0.213006,new_2000_dataset/erdos_n2000_p0c0.6_16.graph
0.6,17,9,0.235956,new_2000_dataset/erdos_n2000_p0c0.6_17.graph
0.6,18,10,0.237789,new_2000_dataset/erdos_n2000_p0c0.6_18.graph
0.6,19,8,0.229655,new_2000_dataset/erdos_n2000_p0c0.6_19.graph
0.6,20,10,0.217376,new_2000_dataset/erdos_n2000_p0c0.6_20.graph
0.6,21,10,0.222953,new_2000_dataset/erdos_n2000_p0c0.6_21.graph
0.6,22,10,0.225864,new_2000_dataset/erdos_n2000_p0c0.6_22.graph
0.6,23,10,0.241062,new_2000_dataset/erdos_n2000_p0c0.6_23.graph
0.6,24,11,0.367763,new_2000_dataset/erdos_n2000_p0c0.6_24.graph
0.6,25,9,0.242036,new_2000_dataset/erdos_n2000_p0c0.6_25.graph
0.6,26,11,0.229698,new_2000_dataset/erdos_n2000_p0c0.6_26.graph
0.6,27,10,0.231339,new_2000_dataset/erdos_n2000_p0c0.6_27.graph
0.6,28,10,0.236796,new_2000_dataset/erdos_n2000_p0c0.6_28.graph
0.6,29,11,0.226835,new_2000_dataset/erdos_n2000_p0c0.6_29.graph
0.6,30,10,0.227965,new_2000_dataset/erdos_n2000_p0c0.6_30.graph
0.7,1,8,0.278797,new_2000_dataset/erdos_n2000_p0c0.7_1.graph
0.7,2,8,0.2807,new_2000_dataset/erdos_n2000_p0c0.7_2.graph
0.7,3,7,0.283836,new_2000_dataset/erdos_n2000_p0c0.7_3.graph
0.7,4,8,0.297501,new_2000_dataset/erdos_n2000_p0c0.7_4.graph
0.7,5,7,0.279059,new_2000_dataset/erdos_n2000_p0c0.7_5.graph
0.7,6,8,0.273256,new_2000_dataset/erdos_n2000_p0c0.7_6.graph
0.7,7,7,0.274684,new_2000_dataset/erdos_n2000_p0c0.7_7.graph
0.7,8,9,0.272457,new_2000_dataset/erdos_n2000_p0c0.7_8.graph
0.7,9,8,0.273547,new_2000_dataset/erdos_n2000_p0c0.7_9.graph
0.7,10,6,0.276284,new_2000_dataset/erdos_n2000_p0c0.7_10.graph
0.7,11,8,0.279475,new_2000_dataset/erdos_n2000_p0c0.7_11.graph
0.7,12,7,0.278827,new_2000_dataset/erdos_n2000_p0c0.7_12.graph
0.7,13,7,0.271257,new_2000_dataset/erdos_n2000_p0c0.7_13.graph
0.7,14,8,0.273068,new_2000_dataset/erdos_n2000_p0c0.7_14.graph
0.7,15,6,0.2701,new_2000_dataset/erdos_n2000_p0c0.7_15.graph
0.7,16,8,0.270018,new_2000_dataset/erdos_n2000_p0c0.7_16.graph
0.7,17,7,0.268211,new_2000_dataset/erdos_n2000_p0c0.7_17.graph
0.7,18,8,0.271356,new_2000_dataset/erdos_n2000_p0c0.7_18.graph
0.7,19,8,0.309656,new_2000_dataset/erdos_n2000_p0c0.7_19.graph
0.7,20,8,0.29898,new_2000_dataset/erdos_n2000_p0c0.7_20.graph
0.7,21,8,0.346173,new_2000_dataset/erdos_n2000_p0c0.7_21.graph
0.7,22,8,0.32255,new_2000_dataset/erdos_n2000_p0c0.7_22.graph
0.7,23,7,0.29914,new_2000_dataset/erdos_n2000_p0c0.7_23.graph
0.7,24,8,0.276381,new_2000_dataset/erdos_n2000_p0c0.7_24.graph
0.7,25,8,0.286005,new_2000_dataset/erdos_n2000_p0c0.7_25.graph
0.7,26,8,0.261022,new_2000_dataset/erdos_n2000_p0c0.7_26.graph
0.7,27,9,0.277807,new_2000_dataset/erdos_n2000_p0c0.7_27.graph
0.7,28,8,0.263368,new_2000_dataset/erdos_n2000_p0c0.7_28.graph
0.7,29,8,0.276605,new_2000_dataset/erdos_n2000_p0c0.7_29.graph
0.7,30,6,0.290693,new_2000_dataset/erdos_n2000_p0c0.7_30.graph
0.8,1,6,0.318293,new_2000_dataset/erdos_n2000_p0c0.8_1.graph
0.8,2,6,0.308888,new_2000_dataset/erdos_n2000_p0c0.8_2.graph
0.8,3,7,0.349011,new_2000_dataset/erdos_n2000_p0c0.8_3.graph
0.8,4,6,0.363145,new_2000_dataset/erdos_n2000_p0c0.8_4.graph
0.8,5,6,0.321512,new_2000_dataset/erdos_n2000_p0c0.8_5.graph
0.8,6,6,0.304757,new_2000_dataset/erdos_n2000_p0c0.8_6.graph
0.8,7,6,0.319483,new_2000_dataset/erdos_n2000_p0c0.8_7.graph
0.8,8,5,0.307023,new_2000_dataset/erdos_n2000_p0c0.8_8.graph
0.8,9,6,0.306962,new_2000_dataset/erdos_n2000_p0c0.8_9.graph
0.8,10,6,0.328523,new_2000_dataset/erdos_n2000_p0c0.8_10.graph
0.8,11,6,0.317587,new_2000_dataset/erdos_n2000_p0c0.8_11.graph
0.8,12,6,0.305983,new_2000_dataset/erdos_n2000_p0c0.8_12.graph
0.8,13,6,0.342643,new_2000_dataset/erdos_n2000_p0c0.8_13.graph
0.8,14,6,0.32606,new_2000_dataset/erdos_n2000_p0c0.8_14.graph
0.8,15,5,0.33346,new_2000_dataset/erdos_n2000_p0c0.8_15.graph
0.8,16,7,0.308754,new_2000_dataset/erdos_n2000_p0c0.8_16.graph
0.8,17,6,0.302431,new_2000_dataset/erdos_n2000_p0c0.8_17.graph
0.8,18,6,0.304441,new_2000_dataset/erdos_n2000_p0c0.8_18.graph
0.8,19,6,0.319141,new_2000_dataset/erdos_n2000_p0c0.8_19.graph
0.8,20,6,0.297699,new_2000_dataset/erdos_n2000_p0c0.8_20.graph
0.8,21,6,0.299947,new_2000_dataset/erdos_n2000_p0c0.8_21.graph
0.8,22,7,0.304738,new_2000_dataset/erdos_n2000_p0c0.8_22.graph
0.8,23,7,0.295584,new_2000_dataset/erdos_n2000_p0c0.8_23.graph
0.8,24,7,0.305267,new_2000_dataset/erdos_n2000_p0c0.8_24.graph
0.8,25,6,0.298874,new_2000_dataset/erdos_n2000_p0c0.8_25.graph
0.8,26,5,0.300201,new_2000_dataset/erdos_n2000_p0c0.8_26.graph
0.8,27,6,0.291442,new_2000_dataset/erdos_n2000_p0c0.8_27.graph
0.8,28,6,0.333673,new_2000_dataset/erdos_n2000_p0c0.8_28.graph
0.8,29,6,0.302627,new_2000_dataset/erdos_n2000_p0c0.8_29.graph
0.8,30,6,0.305326,new_2000_dataset/erdos_n2000_p0c0.8_30.graph
0.9,1,5,0.367404,new_2000_dataset/erdos_n2000_p0c0.9_1.graph
0.9,2,5,0.320232,new_2000_dataset/erdos_n2000_p0c0.9_2.graph
0.9,3,4,0.323144,new_2000_dataset/erdos_n2000_p0c0.9_3.graph
0.9,4,5,0.345604,new_2000_dataset/erdos_n2000_p0c0.9_4.graph
0.9,5,5,0.326238,new_2000_dataset/erdos_n2000_p0c0.9_5.graph
0.9,6,4,0.328544,new_2000_dataset/erdos_n2000_p0c0.9_6.graph
0.9,7,4,0.330842,new_2000_dataset/erdos_n2000_p0c0.9_7.graph
0.9,8,4,0.321954,new_2000_dataset/erdos_n2000_p0c0.9_8.graph
0.9,9,4,0.327546,new_2000_dataset/erdos_n2000_p0c0.9_9.graph
0.9,10,5,0.337553,new_2000_dataset/erdos_n2000_p0c0.9_10.graph
0.9,11,5,0.324439,new_2000_dataset/erdos_n2000_p0c0.9_11.graph
0.9,12,4,0.317333,new_2000_dataset/erdos_n2000_p0c0.9_12.graph
0.9,13,5,0.343391,new_2000_dataset/erdos_n2000_p0c0.9_13.graph
0.9,14,5,0.334964,new_2000_dataset/erdos_n2000_p0c0.9_14.graph
0.9,15,5,0.317201,new_2000_dataset/erdos_n2000_p0c0.9_15.graph
0.9,16,4,0.315914,new_2000_dataset/erdos_n2000_p0c0.9_16.graph
0.9,17,5,0.319053,new_2000_dataset/erdos_n2000_p0c0.9_17.graph
0.9,18,5,0.327217,new_2000_dataset/erdos_n2000_p0c0.9_18.graph
0.9,19,5,0.32805,new_2000_dataset/erdos_n2000_p0c0.9_19.graph
0.9,20,5,0.356936,new_2000_dataset/erdos_n2000_p0c0.9_20.graph
0.9,21,5,0.330876,new_2000_dataset/erdos_n2000_p0c0.9_21.graph
0.9,22,4,0.330265,new_2000_dataset/erdos_n2000_p0c0.9_22.graph
0.9,23,5,0.323571,new_2000_dataset/erdos_n2000_p0c0.9_23.graph
0.9,24,4,0.333097,new_2000_dataset/erdos_n2000_p0c0.9_24.graph
0.9,25,5,0.344493,new_2000_dataset/erdos_n2000_p0c0.9_25.graph
0.9,26,5,0.333126,new_2000_dataset/erdos_n2000_p0c0.9_26.graph
0.9,27,4,0.333265,new_2000_dataset/erdos_n2000_p0c0.9_27.graph
0.9,28,4,0.338936,new_2000_dataset/erdos_n2000_p0c0.9_28.graph
0.9,29,4,0.340334,new_2000_dataset/erdos_n2000_p0c0.9_29.graph
0.9,30,5,0.347108,new_2000_dataset/erdos_n2000_p0c0.9_30.graph
