densidad,idx,solucion,tiempo,archivo
0.3,14,21,0.0250991,new_1000_dataset/erdos_n1000_p0c0.3_14.graph
0.3,15,20,0.026925,new_1000_dataset/erdos_n1000_p0c0.3_15.graph
0.3,16,20,0.0239652,new_1000_dataset/erdos_n1000_p0c0.3_16.graph
0.3,17,19,0.0302889,new_1000_dataset/erdos_n1000_p0c0.3_17.graph
0.3,18,21,0.0321119,new_1000_dataset/erdos_n1000_p0c0.3_18.graph
0.3,19,21,0.0290392,new_1000_dataset/erdos_n1000_p0c0.3_19.graph
0.3,20,19,0.0265573,new_1000_dataset/erdos_n1000_p0c0.3_20.graph
0.3,21,20,0.0287118,new_1000_dataset/erdos_n1000_p0c0.3_21.graph
0.3,22,21,0.0301529,new_1000_dataset/erdos_n1000_p0c0.3_22.graph
0.3,23,20,0.0267106,new_1000_dataset/erdos_n1000_p0c0.3_23.graph
0.3,24,22,0.0294275,new_1000_dataset/erdos_n1000_p0c0.3_24.graph
0.3,25,17,0.0256193,new_1000_dataset/erdos_n1000_p0c0.3_25.graph
0.3,26,20,0.0297549,new_1000_dataset/erdos_n1000_p0c0.3_26.graph
0.3,27,20,0.0257481,new_1000_dataset/erdos_n1000_p0c0.3_27.graph
0.3,28,20,0.0253012,new_1000_dataset/erdos_n1000_p0c0.3_28.graph
0.3,29,20,0.0277987,new_1000_dataset/erdos_n1000_p0c0.3_29.graph
0.3,30,20,0.0250014,new_1000_dataset/erdos_n1000_p0c0.3_30.graph
0.4,1,15,0.0444247,new_1000_dataset/erdos_n1000_p0c0.4_1.graph
0.4,2,16,0.0394455,new_1000_dataset/erdos_n1000_p0c0.4_2.graph
0.4,3,15,0.0344502,new_1000_dataset/erdos_n1000_p0c0.4_3.graph
0.4,4,15,0.0414224,new_1000_dataset/erdos_n1000_p0c0.4_4.graph
0.4,5,15,0.0372542,new_1000_dataset/erdos_n1000_p0c0.4_5.graph
0.4,6,14,0.0321422,new_1000_dataset/erdos_n1000_p0c0.4_6.graph
0.4,7,17,0.0342256,new_1000_dataset/erdos_n1000_p0c0.4_7.graph
0.4,8,16,0.0333453,new_1000_dataset/erdos_n1000_p0c0.4_8.graph
0.4,9,16,0.0330115,new_1000_dataset/erdos_n1000_p0c0.4_9.graph
0.4,10,13,0.0495332,new_1000_dataset/erdos_n1000_p0c0.4_10.graph
0.4,11,16,0.0385677,new_1000_dataset/erdos_n1000_p0c0.4_11.graph
0.4,12,16,0.0359198,new_1000_dataset/erdos_n1000_p0c0.4_12.graph
0.4,13,16,0.0374051,new_1000_dataset/erdos_n1000_p0c0.4_13.graph
0.4,14,15,0.035704,new_1000_dataset/erdos_n1000_p0c0.4_14.graph
0.4,15,13,0.0362996,new_1000_dataset/erdos_n1000_p0c0.4_15.graph
0.4,16,16,0.0371027,new_1000_dataset/erdos_n1000_p0c0.4_16.graph
0.4,17,15,0.0349803,new_1000_dataset/erdos_n1000_p0c0.4_17.graph
0.4,18,16,0.0354385,new_1000_dataset/erdos_n1000_p0c0.4_18.graph
0.4,19,15,0.0351682,new_1000_dataset/erdos_n1000_p0c0.4_19.graph
0.4,20,16,0.0443195,new_1000_dataset/erdos_n1000_p0c0.4_20.graph
0.4,21,14,0.0337214,new_1000_dataset/erdos_n1000_p0c0.4_21.graph
0.4,22,15,0.0372046,new_1000_dataset/erdos_n1000_p0c0.4_22.graph
0.4,23,14,0.0359556,new_1000_dataset/erdos_n1000_p0c0.4_23.graph
0.4,24,15,0.0348117,new_1000_dataset/erdos_n1000_p0c0.4_24.graph
0.4,25,15,0.0377066,new_1000_dataset/erdos_n1000_p0c0.4_25.graph
0.4,26,14,0.0474468,new_1000_dataset/erdos_n1000_p0c0.4_26.graph
0.4,27,15,0.0337105,new_1000_dataset/erdos_n1000_p0c0.4_27.graph
0.4,28,13,0.037153,new_1000_dataset/erdos_n1000_p0c0.4_28.graph
0.4,29,14,0.0489146,new_1000_dataset/erdos_n1000_p0c0.4_29.graph
0.4,30,16,0.0397119,new_1000_dataset/erdos_n1000_p0c0.4_30.graph
0.5,1,10,0.0466213,new_1000_dataset/erdos_n1000_p0c0.5_1.graph
0.5,2,12,0.0541076,new_1000_dataset/erdos_n1000_p0c0.5_2.graph
0.5,3,12,0.048843,new_1000_dataset/erdos_n1000_p0c0.5_3.graph
0.5,4,11,0.0426069,new_1000_dataset/erdos_n1000_p0c0.5_4.graph
0.5,5,12,0.0438482,new_1000_dataset/erdos_n1000_p0c0.5_5.graph
0.5,6,11,0.044724,new_1000_dataset/erdos_n1000_p0c0.5_6.graph
0.5,7,13,0.0448469,new_1000_dataset/erdos_n1000_p0c0.5_7.graph
0.5,8,11,0.0428618,new_1000_dataset/erdos_n1000_p0c0.5_8.graph
0.5,9,11,0.0450771,new_1000_dataset/erdos_n1000_p0c0.5_9.graph
0.5,10,12,0.0469484,new_1000_dataset/erdos_n1000_p0c0.5_10.graph
0.5,11,12,0.0421123,new_1000_dataset/erdos_n1000_p0c0.5_11.graph
0.5,12,11,0.0437488,new_1000_dataset/erdos_n1000_p0c0.5_12.graph
0.5,13,12,0.0492148,new_1000_dataset/erdos_n1000_p0c0.5_13.graph
0.5,14,12,0.0472403,new_1000_dataset/erdos_n1000_p0c0.5_14.graph
0.5,15,10,0.0475073,new_1000_dataset/erdos_n1000_p0c0.5_15.graph
0.5,16,11,0.0434437,new_1000_dataset/erdos_n1000_p0c0.5_16.graph
0.5,17,12,0.0468596,new_1000_dataset/erdos_n1000_p0c0.5_17.graph
0.5,18,12,0.0489274,new_1000_dataset/erdos_n1000_p0c0.5_18.graph
0.5,19,10,0.048478,new_1000_dataset/erdos_n1000_p0c0.5_19.graph
0.5,20,11,0.0470491,new_1000_dataset/erdos_n1000_p0c0.5_20.graph
0.5,21,12,0.0513774,new_1000_dataset/erdos_n1000_p0c0.5_21.graph
0.5,22,9,0.0467495,new_1000_dataset/erdos_n1000_p0c0.5_22.graph
0.5,23,11,0.0443111,new_1000_dataset/erdos_n1000_p0c0.5_23.graph
0.5,24,10,0.0430983,new_1000_dataset/erdos_n1000_p0c0.5_24.graph
0.5,25,12,0.0444018,new_1000_dataset/erdos_n1000_p0c0.5_25.graph
0.5,26,12,0.0420026,new_1000_dataset/erdos_n1000_p0c0.5_26.graph
0.5,27,12,0.0482184,new_1000_dataset/erdos_n1000_p0c0.5_27.graph
0.5,28,12,0.042199,new_1000_dataset/erdos_n1000_p0c0.5_28.graph
0.5,29,11,0.0450611,new_1000_dataset/erdos_n1000_p0c0.5_29.graph
0.5,30,11,0.0419907,new_1000_dataset/erdos_n1000_p0c0.5_30.graph
0.6,1,10,0.0508777,new_1000_dataset/erdos_n1000_p0c0.6_1.graph
0.6,2,8,0.050604,new_1000_dataset/erdos_n1000_p0c0.6_2.graph
0.6,3,10,0.0496196,new_1000_dataset/erdos_n1000_p0c0.6_3.graph
0.6,4,8,0.0539619,new_1000_dataset/erdos_n1000_p0c0.6_4.graph
0.6,5,8,0.0730956,new_1000_dataset/erdos_n1000_p0c0.6_5.graph
0.6,6,9,0.0814722,new_1000_dataset/erdos_n1000_p0c0.6_6.graph
0.6,7,9,0.0624262,new_1000_dataset/erdos_n1000_p0c0.6_7.graph
0.6,8,9,0.0540212,new_1000_dataset/erdos_n1000_p0c0.6_8.graph
0.6,9,9,0.0563608,new_1000_dataset/erdos_n1000_p0c0.6_9.graph
0.6,10,9,0.0597499,new_1000_dataset/erdos_n1000_p0c0.6_10.graph
0.6,11,10,0.0616486,new_1000_dataset/erdos_n1000_p0c0.6_11.graph
0.6,12,10,0.0538794,new_1000_dataset/erdos_n1000_p0c0.6_12.graph
0.6,13,8,0.053252,new_1000_dataset/erdos_n1000_p0c0.6_13.graph
0.6,14,8,0.0627648,new_1000_dataset/erdos_n1000_p0c0.6_14.graph
0.6,15,10,0.0519944,new_1000_dataset/erdos_n1000_p0c0.6_15.graph
0.6,16,8,0.0515144,new_1000_dataset/erdos_n1000_p0c0.6_16.graph
0.6,17,10,0.05083,new_1000_dataset/erdos_n1000_p0c0.6_17.graph
0.6,18,10,0.0531784,new_1000_dataset/erdos_n1000_p0c0.6_18.graph
0.6,19,10,0.0594666,new_1000_dataset/erdos_n1000_p0c0.6_19.graph
0.6,20,9,0.0576424,new_1000_dataset/erdos_n1000_p0c0.6_20.graph
0.6,21,10,0.0590794,new_1000_dataset/erdos_n1000_p0c0.6_21.graph
0.6,22,9,0.0559632,new_1000_dataset/erdos_n1000_p0c0.6_22.graph
0.6,23,11,0.0536111,new_1000_dataset/erdos_n1000_p0c0.6_23.graph
0.6,24,9,0.0550827,new_1000_dataset/erdos_n1000_p0c0.6_24.graph
0.6,25,9,0.0625193,new_1000_dataset/erdos_n1000_p0c0.6_25.graph
0.6,26,10,0.056285,new_1000_dataset/erdos_n1000_p0c0.6_26.graph
0.6,27,8,0.0517713,new_1000_dataset/erdos_n1000_p0c0.6_27.graph
0.6,28,9,0.0584446,new_1000_dataset/erdos_n1000_p0c0.6_28.graph
0.6,29,10,0.0726278,new_1000_dataset/erdos_n1000_p0c0.6_29.graph
0.6,30,8,0.0780737,new_1000_dataset/erdos_n1000_p0c0.6_30.graph
0.7,1,6,0.06981,new_1000_dataset/erdos_n1000_p0c0.7_1.graph
0.7,2,7,0.0760079,new_1000_dataset/erdos_n1000_p0c0.7_2.graph
0.7,3,7,0.0682423,new_1000_dataset/erdos_n1000_p0c0.7_3.graph
0.7,4,6,0.0657031,new_1000_dataset/erdos_n1000_p0c0.7_4.graph
0.7,5,6,0.0703274,new_1000_dataset/erdos_n1000_p0c0.7_5.graph
0.7,6,7,0.0677097,new_1000_dataset/erdos_n1000_p0c0.7_6.graph
0.7,7,8,0.0725576,new_1000_dataset/erdos_n1000_p0c0.7_7.graph
0.7,8,7,0.0750927,new_1000_dataset/erdos_n1000_p0c0.7_8.graph
0.7,9,7,0.0960557,new_1000_dataset/erdos_n1000_p0c0.7_9.graph
0.7,10,7,0.0628687,new_1000_dataset/erdos_n1000_p0c0.7_10.graph
0.7,11,8,0.0724259,new_1000_dataset/erdos_n1000_p0c0.7_11.graph
0.7,12,7,0.0657565,new_1000_dataset/erdos_n1000_p0c0.7_12.graph
0.7,13,8,0.0745184,new_1000_dataset/erdos_n1000_p0c0.7_13.graph
0.7,14,8,0.0642207,new_1000_dataset/erdos_n1000_p0c0.7_14.graph
0.7,15,7,0.0675472,new_1000_dataset/erdos_n1000_p0c0.7_15.graph
0.7,16,8,0.0648556,new_1000_dataset/erdos_n1000_p0c0.7_16.graph
0.7,17,7,0.0643208,new_1000_dataset/erdos_n1000_p0c0.7_17.graph
0.7,18,8,0.0712988,new_1000_dataset/erdos_n1000_p0c0.7_18.graph
0.7,19,7,0.0725796,new_1000_dataset/erdos_n1000_p0c0.7_19.graph
0.7,20,8,0.067792,new_1000_dataset/erdos_n1000_p0c0.7_20.graph
0.7,21,7,0.0757221,new_1000_dataset/erdos_n1000_p0c0.7_21.graph
0.7,22,7,0.0674138,new_1000_dataset/erdos_n1000_p0c0.7_22.graph
0.7,23,6,0.0751957,new_1000_dataset/erdos_n1000_p0c0.7_23.graph
0.7,24,7,0.0693244,new_1000_dataset/erdos_n1000_p0c0.7_24.graph
0.7,25,7,0.0639928,new_1000_dataset/erdos_n1000_p0c0.7_25.graph
0.7,26,7,0.0642226,new_1000_dataset/erdos_n1000_p0c0.7_26.graph
0.7,27,8,0.0641425,new_1000_dataset/erdos_n1000_p0c0.7_27.graph
0.7,28,7,0.084593,new_1000_dataset/erdos_n1000_p0c0.7_28.graph
0.7,29,8,0.0699511,new_1000_dataset/erdos_n1000_p0c0.7_29.graph
0.7,30,9,0.0723782,new_1000_dataset/erdos_n1000_p0c0.7_30.graph
0.8,1,6,0.0859246,new_1000_dataset/erdos_n1000_p0c0.8_1.graph
0.8,2,7,0.07417,new_1000_dataset/erdos_n1000_p0c0.8_2.graph
0.8,3,6,0.0788143,new_1000_dataset/erdos_n1000_p0c0.8_3.graph
0.8,4,6,0.0742821,new_1000_dataset/erdos_n1000_p0c0.8_4.graph
0.8,5,6,0.0772419,new_1000_dataset/erdos_n1000_p0c0.8_5.graph
0.8,6,6,0.0703205,new_1000_dataset/erdos_n1000_p0c0.8_6.graph
0.8,7,5,0.0786702,new_1000_dataset/erdos_n1000_p0c0.8_7.graph
0.8,8,7,0.0818867,new_1000_dataset/erdos_n1000_p0c0.8_8.graph
0.8,9,6,0.0791731,new_1000_dataset/erdos_n1000_p0c0.8_9.graph
0.8,10,6,0.0716849,new_1000_dataset/erdos_n1000_p0c0.8_10.graph
0.8,11,5,0.0877587,new_1000_dataset/erdos_n1000_p0c0.8_11.graph
0.8,12,6,0.077416,new_1000_dataset/erdos_n1000_p0c0.8_12.graph
0.8,13,6,0.0732689,new_1000_dataset/erdos_n1000_p0c0.8_13.graph
0.8,14,5,0.0871294,new_1000_dataset/erdos_n1000_p0c0.8_14.graph
0.8,15,5,0.0736498,new_1000_dataset/erdos_n1000_p0c0.8_15.graph
0.8,16,6,0.0742868,new_1000_dataset/erdos_n1000_p0c0.8_16.graph
0.8,17,6,0.0681193,new_1000_dataset/erdos_n1000_p0c0.8_17.graph
0.8,18,6,0.0704828,new_1000_dataset/erdos_n1000_p0c0.8_18.graph
0.8,19,6,0.0811415,new_1000_dataset/erdos_n1000_p0c0.8_19.graph
0.8,20,5,0.07901,new_1000_dataset/erdos_n1000_p0c0.8_20.graph
0.8,21,7,0.0750687,new_1000_dataset/erdos_n1000_p0c0.8_21.graph
0.8,22,6,0.0804143,new_1000_dataset/erdos_n1000_p0c0.8_22.graph
0.8,23,6,0.0813135,new_1000_dataset/erdos_n1000_p0c0.8_23.graph
0.8,24,5,0.0947353,new_1000_dataset/erdos_n1000_p0c0.8_24.graph
0.8,25,6,0.0756345,new_1000_dataset/erdos_n1000_p0c0.8_25.graph
0.8,26,5,0.0881243,new_1000_dataset/erdos_n1000_p0c0.8_26.graph
0.8,27,6,0.0776362,new_1000_dataset/erdos_n1000_p0c0.8_27.graph
0.8,28,6,0.0737317,new_1000_dataset/erdos_n1000_p0c0.8_28.graph
0.8,29,6,0.0777921,new_1000_dataset/erdos_n1000_p0c0.8_29.graph
0.8,30,6,0.0696706,new_1000_dataset/erdos_n1000_p0c0.8_30.graph
0.9,1,5,0.0860506,new_1000_dataset/erdos_n1000_p0c0.9_1.graph
0.9,2,4,0.0847451,new_1000_dataset/erdos_n1000_p0c0.9_2.graph
0.9,3,4,0.08443,new_1000_dataset/erdos_n1000_p0c0.9_3.graph
0.9,4,4,0.128315,new_1000_dataset/erdos_n1000_p0c0.9_4.graph
0.9,5,4,0.161949,new_1000_dataset/erdos_n1000_p0c0.9_5.graph
0.9,6,5,0.122693,new_1000_dataset/erdos_n1000_p0c0.9_6.graph
0.9,7,5,0.0901702,new_1000_dataset/erdos_n1000_p0c0.9_7.graph
0.9,8,4,0.0772938,new_1000_dataset/erdos_n1000_p0c0.9_8.graph
0.9,9,5,0.0847913,new_1000_dataset/erdos_n1000_p0c0.9_9.graph
0.9,10,4,0.103072,new_1000_dataset/erdos_n1000_p0c0.9_10.graph
0.9,11,5,0.0799816,new_1000_dataset/erdos_n1000_p0c0.9_11.graph
0.9,12,4,0.0791583,new_1000_dataset/erdos_n1000_p0c0.9_12.graph
0.9,13,4,0.0878786,new_1000_dataset/erdos_n1000_p0c0.9_13.graph
0.9,14,4,0.0790735,new_1000_dataset/erdos_n1000_p0c0.9_14.graph
0.9,15,4,0.0765807,new_1000_dataset/erdos_n1000_p0c0.9_15.graph
0.9,16,4,0.0864857,new_1000_dataset/erdos_n1000_p0c0.9_16.graph
0.9,17,4,0.0784812,new_1000_dataset/erdos_n1000_p0c0.9_17.graph
0.9,18,4,0.0884282,new_1000_dataset/erdos_n1000_p0c0.9_18.graph
0.9,19,4,0.079289,new_1000_dataset/erdos_n1000_p0c0.9_19.graph
0.9,20,3,0.0768611,new_1000_dataset/erdos_n1000_p0c0.9_20.graph
0.9,21,5,0.0783352,new_1000_dataset/erdos_n1000_p0c0.9_21.graph
0.9,22,4,0.0824478,new_1000_dataset/erdos_n1000_p0c0.9_22.graph
0.9,23,4,0.0776756,new_1000_dataset/erdos_n1000_p0c0.9_23.graph
0.9,24,5,0.0796822,new_1000_dataset/erdos_n1000_p0c0.9_24.graph
0.9,25,4,0.0795888,new_1000_dataset/erdos_n1000_p0c0.9_25.graph
0.9,26,5,0.0847203,new_1000_dataset/erdos_n1000_p0c0.9_26.graph
0.9,27,4,0.0861763,new_1000_dataset/erdos_n1000_p0c0.9_27.graph
0.9,28,4,0.0877269,new_1000_dataset/erdos_n1000_p0c0.9_28.graph
0.9,29,4,0.085033,new_1000_dataset/erdos_n1000_p0c0.9_29.graph
0.9,30,4,0.0954975,new_1000_dataset/erdos_n1000_p0c0.9_30.graph
