densidad,idx,solucion,tiempo,archivo
0.5,6,11,0.783979,new_3000_dataset/erdos_n3000_p0c0.5_6.graph
0.5,7,13,0.591986,new_3000_dataset/erdos_n3000_p0c0.5_7.graph
0.5,8,12,0.607688,new_3000_dataset/erdos_n3000_p0c0.5_8.graph
0.5,9,13,0.5431,new_3000_dataset/erdos_n3000_p0c0.5_9.graph
0.5,10,13,0.567056,new_3000_dataset/erdos_n3000_p0c0.5_10.graph
0.5,11,13,0.575384,new_3000_dataset/erdos_n3000_p0c0.5_11.graph
0.5,12,12,0.836832,new_3000_dataset/erdos_n3000_p0c0.5_12.graph
0.5,13,12,0.780811,new_3000_dataset/erdos_n3000_p0c0.5_13.graph
0.5,14,14,0.69038,new_3000_dataset/erdos_n3000_p0c0.5_14.graph
0.5,15,13,0.635765,new_3000_dataset/erdos_n3000_p0c0.5_15.graph
0.5,16,14,0.529082,new_3000_dataset/erdos_n3000_p0c0.5_16.graph
0.5,17,13,0.529224,new_3000_dataset/erdos_n3000_p0c0.5_17.graph
0.5,18,15,0.576353,new_3000_dataset/erdos_n3000_p0c0.5_18.graph
0.5,19,14,0.610847,new_3000_dataset/erdos_n3000_p0c0.5_19.graph
0.5,20,12,0.665325,new_3000_dataset/erdos_n3000_p0c0.5_20.graph
0.5,21,11,0.614868,new_3000_dataset/erdos_n3000_p0c0.5_21.graph
0.5,22,14,0.586184,new_3000_dataset/erdos_n3000_p0c0.5_22.graph
0.5,23,14,0.576565,new_3000_dataset/erdos_n3000_p0c0.5_23.graph
0.5,24,14,0.542671,new_3000_dataset/erdos_n3000_p0c0.5_24.graph
0.5,25,14,0.559338,new_3000_dataset/erdos_n3000_p0c0.5_25.graph
0.5,26,13,0.636947,new_3000_dataset/erdos_n3000_p0c0.5_26.graph
0.5,27,12,0.602186,new_3000_dataset/erdos_n3000_p0c0.5_27.graph
0.5,28,12,0.728917,new_3000_dataset/erdos_n3000_p0c0.5_28.graph
0.5,29,13,0.689632,new_3000_dataset/erdos_n3000_p0c0.5_29.graph
0.5,30,13,0.683351,new_3000_dataset/erdos_n3000_p0c0.5_30.graph
0.6,1,11,0.860952,new_3000_dataset/erdos_n3000_p0c0.6_1.graph
0.6,2,11,0.802089,new_3000_dataset/erdos_n3000_p0c0.6_2.graph
0.6,3,9,0.797229,new_3000_dataset/erdos_n3000_p0c0.6_3.graph
0.6,4,10,0.736858,new_3000_dataset/erdos_n3000_p0c0.6_4.graph
0.6,5,11,0.677916,new_3000_dataset/erdos_n3000_p0c0.6_5.graph
0.6,6,10,0.69005,new_3000_dataset/erdos_n3000_p0c0.6_6.graph
0.6,7,10,0.70387,new_3000_dataset/erdos_n3000_p0c0.6_7.graph
0.6,8,10,0.747846,new_3000_dataset/erdos_n3000_p0c0.6_8.graph
0.6,9,11,0.996819,new_3000_dataset/erdos_n3000_p0c0.6_9.graph
0.6,10,10,0.688753,new_3000_dataset/erdos_n3000_p0c0.6_10.graph
0.6,11,11,0.738509,new_3000_dataset/erdos_n3000_p0c0.6_11.graph
0.6,12,11,0.705539,new_3000_dataset/erdos_n3000_p0c0.6_12.graph
0.6,13,10,0.753281,new_3000_dataset/erdos_n3000_p0c0.6_13.graph
0.6,14,10,0.901964,new_3000_dataset/erdos_n3000_p0c0.6_14.graph
0.6,15,10,0.825051,new_3000_dataset/erdos_n3000_p0c0.6_15.graph
0.6,16,9,0.793256,new_3000_dataset/erdos_n3000_p0c0.6_16.graph
0.6,17,10,0.820124,new_3000_dataset/erdos_n3000_p0c0.6_17.graph
0.6,18,9,0.799998,new_3000_dataset/erdos_n3000_p0c0.6_18.graph
0.6,19,11,0.837963,new_3000_dataset/erdos_n3000_p0c0.6_19.graph
0.6,20,10,0.872926,new_3000_dataset/erdos_n3000_p0c0.6_20.graph
0.6,21,10,0.782628,new_3000_dataset/erdos_n3000_p0c0.6_21.graph
0.6,22,11,0.861145,new_3000_dataset/erdos_n3000_p0c0.6_22.graph
0.6,23,10,0.813633,new_3000_dataset/erdos_n3000_p0c0.6_23.graph
0.6,24,10,0.898099,new_3000_dataset/erdos_n3000_p0c0.6_24.graph
0.6,25,11,0.873181,new_3000_dataset/erdos_n3000_p0c0.6_25.graph
0.6,26,10,0.829979,new_3000_dataset/erdos_n3000_p0c0.6_26.graph
0.6,27,10,0.768202,new_3000_dataset/erdos_n3000_p0c0.6_27.graph
0.6,28,11,0.877668,new_3000_dataset/erdos_n3000_p0c0.6_28.graph
0.6,29,10,0.833131,new_3000_dataset/erdos_n3000_p0c0.6_29.graph
0.6,30,10,0.961178,new_3000_dataset/erdos_n3000_p0c0.6_30.graph
0.7,1,9,1.01457,new_3000_dataset/erdos_n3000_p0c0.7_1.graph
0.7,2,8,0.909157,new_3000_dataset/erdos_n3000_p0c0.7_2.graph
0.7,3,8,0.954756,new_3000_dataset/erdos_n3000_p0c0.7_3.graph
0.7,4,7,1.11829,new_3000_dataset/erdos_n3000_p0c0.7_4.graph
0.7,5,8,0.881048,new_3000_dataset/erdos_n3000_p0c0.7_5.graph
0.7,6,6,0.9087,new_3000_dataset/erdos_n3000_p0c0.7_6.graph
0.7,7,7,0.88231,new_3000_dataset/erdos_n3000_p0c0.7_7.graph
0.7,8,9,0.892195,new_3000_dataset/erdos_n3000_p0c0.7_8.graph
0.7,9,8,0.875362,new_3000_dataset/erdos_n3000_p0c0.7_9.graph
0.7,10,9,0.99812,new_3000_dataset/erdos_n3000_p0c0.7_10.graph
0.7,11,9,0.878872,new_3000_dataset/erdos_n3000_p0c0.7_11.graph
0.7,12,9,0.983096,new_3000_dataset/erdos_n3000_p0c0.7_12.graph
0.7,13,8,0.882097,new_3000_dataset/erdos_n3000_p0c0.7_13.graph
0.7,14,9,0.9543,new_3000_dataset/erdos_n3000_p0c0.7_14.graph
0.7,15,8,1.00247,new_3000_dataset/erdos_n3000_p0c0.7_15.graph
0.7,16,8,0.900926,new_3000_dataset/erdos_n3000_p0c0.7_16.graph
0.7,17,7,0.933572,new_3000_dataset/erdos_n3000_p0c0.7_17.graph
0.7,18,8,0.822772,new_3000_dataset/erdos_n3000_p0c0.7_18.graph
0.7,19,7,0.793006,new_3000_dataset/erdos_n3000_p0c0.7_19.graph
0.7,20,9,0.860171,new_3000_dataset/erdos_n3000_p0c0.7_20.graph
0.7,21,8,0.795312,new_3000_dataset/erdos_n3000_p0c0.7_21.graph
0.7,22,8,0.805877,new_3000_dataset/erdos_n3000_p0c0.7_22.graph
0.7,23,7,0.780407,new_3000_dataset/erdos_n3000_p0c0.7_23.graph
0.7,24,8,0.813998,new_3000_dataset/erdos_n3000_p0c0.7_24.graph
0.7,25,8,0.803038,new_3000_dataset/erdos_n3000_p0c0.7_25.graph
0.7,26,7,0.793002,new_3000_dataset/erdos_n3000_p0c0.7_26.graph
0.7,27,7,0.755573,new_3000_dataset/erdos_n3000_p0c0.7_27.graph
0.7,28,9,0.823355,new_3000_dataset/erdos_n3000_p0c0.7_28.graph
0.7,29,7,0.848257,new_3000_dataset/erdos_n3000_p0c0.7_29.graph
0.7,30,9,0.796948,new_3000_dataset/erdos_n3000_p0c0.7_30.graph
0.8,1,7,0.911184,new_3000_dataset/erdos_n3000_p0c0.8_1.graph
0.8,2,7,0.861784,new_3000_dataset/erdos_n3000_p0c0.8_2.graph
0.8,3,7,0.860578,new_3000_dataset/erdos_n3000_p0c0.8_3.graph
0.8,4,6,0.877938,new_3000_dataset/erdos_n3000_p0c0.8_4.graph
0.8,5,6,0.972969,new_3000_dataset/erdos_n3000_p0c0.8_5.graph
0.8,6,6,0.887602,new_3000_dataset/erdos_n3000_p0c0.8_6.graph
0.8,7,7,0.857337,new_3000_dataset/erdos_n3000_p0c0.8_7.graph
0.8,8,7,0.862758,new_3000_dataset/erdos_n3000_p0c0.8_8.graph
0.8,9,6,0.863663,new_3000_dataset/erdos_n3000_p0c0.8_9.graph
0.8,10,7,0.849832,new_3000_dataset/erdos_n3000_p0c0.8_10.graph
0.8,11,6,0.857814,new_3000_dataset/erdos_n3000_p0c0.8_11.graph
0.8,12,6,0.87026,new_3000_dataset/erdos_n3000_p0c0.8_12.graph
0.8,13,7,0.862801,new_3000_dataset/erdos_n3000_p0c0.8_13.graph
0.8,14,8,0.959641,new_3000_dataset/erdos_n3000_p0c0.8_14.graph
0.8,15,6,0.84974,new_3000_dataset/erdos_n3000_p0c0.8_15.graph
0.8,16,7,0.997133,new_3000_dataset/erdos_n3000_p0c0.8_16.graph
0.8,17,6,0.938315,new_3000_dataset/erdos_n3000_p0c0.8_17.graph
0.8,18,6,0.961063,new_3000_dataset/erdos_n3000_p0c0.8_18.graph
0.8,19,7,0.985178,new_3000_dataset/erdos_n3000_p0c0.8_19.graph
0.8,20,7,0.893635,new_3000_dataset/erdos_n3000_p0c0.8_20.graph
0.8,21,7,0.862552,new_3000_dataset/erdos_n3000_p0c0.8_21.graph
0.8,22,7,0.882769,new_3000_dataset/erdos_n3000_p0c0.8_22.graph
0.8,23,6,1.24928,new_3000_dataset/erdos_n3000_p0c0.8_23.graph
0.8,24,6,0.87248,new_3000_dataset/erdos_n3000_p0c0.8_24.graph
0.8,25,6,0.851597,new_3000_dataset/erdos_n3000_p0c0.8_25.graph
0.8,26,6,1.00632,new_3000_dataset/erdos_n3000_p0c0.8_26.graph
