densidad,idx,solucion,tiempo,archivo
0.3,16,25,0.329805,new_3000_dataset/erdos_n3000_p0c0.3_16.graph
0.3,17,26,0.301251,new_3000_dataset/erdos_n3000_p0c0.3_17.graph
0.3,18,25,0.315805,new_3000_dataset/erdos_n3000_p0c0.3_18.graph
0.3,19,25,0.319598,new_3000_dataset/erdos_n3000_p0c0.3_19.graph
0.3,20,25,0.28662,new_3000_dataset/erdos_n3000_p0c0.3_20.graph
0.3,21,25,0.375644,new_3000_dataset/erdos_n3000_p0c0.3_21.graph
0.3,22,25,0.309865,new_3000_dataset/erdos_n3000_p0c0.3_22.graph
0.3,23,25,0.286981,new_3000_dataset/erdos_n3000_p0c0.3_23.graph
0.3,24,26,0.272601,new_3000_dataset/erdos_n3000_p0c0.3_24.graph
0.3,25,25,0.277927,new_3000_dataset/erdos_n3000_p0c0.3_25.graph
0.3,26,26,0.287723,new_3000_dataset/erdos_n3000_p0c0.3_26.graph
0.3,27,24,0.282064,new_3000_dataset/erdos_n3000_p0c0.3_27.graph
0.3,28,24,0.277094,new_3000_dataset/erdos_n3000_p0c0.3_28.graph
0.3,29,24,0.300743,new_3000_dataset/erdos_n3000_p0c0.3_29.graph
0.3,30,27,0.288351,new_3000_dataset/erdos_n3000_p0c0.3_30.graph
0.4,1,18,0.37748,new_3000_dataset/erdos_n3000_p0c0.4_1.graph
0.4,2,17,0.548632,new_3000_dataset/erdos_n3000_p0c0.4_2.graph
0.4,3,18,0.406966,new_3000_dataset/erdos_n3000_p0c0.4_3.graph
0.4,4,18,0.407727,new_3000_dataset/erdos_n3000_p0c0.4_4.graph
0.4,5,18,0.40202,new_3000_dataset/erdos_n3000_p0c0.4_5.graph
0.4,6,18,0.496497,new_3000_dataset/erdos_n3000_p0c0.4_6.graph
0.4,7,19,0.377011,new_3000_dataset/erdos_n3000_p0c0.4_7.graph
0.4,8,19,0.380175,new_3000_dataset/erdos_n3000_p0c0.4_8.graph
0.4,9,18,0.385336,new_3000_dataset/erdos_n3000_p0c0.4_9.graph
0.4,10,18,0.422372,new_3000_dataset/erdos_n3000_p0c0.4_10.graph
0.4,11,19,0.380631,new_3000_dataset/erdos_n3000_p0c0.4_11.graph
0.4,12,19,0.483214,new_3000_dataset/erdos_n3000_p0c0.4_12.graph
0.4,13,18,0.385767,new_3000_dataset/erdos_n3000_p0c0.4_13.graph
0.4,14,19,0.371599,new_3000_dataset/erdos_n3000_p0c0.4_14.graph
0.4,15,19,0.373829,new_3000_dataset/erdos_n3000_p0c0.4_15.graph
0.4,16,19,0.374969,new_3000_dataset/erdos_n3000_p0c0.4_16.graph
0.4,17,18,0.370522,new_3000_dataset/erdos_n3000_p0c0.4_17.graph
0.4,18,18,0.369279,new_3000_dataset/erdos_n3000_p0c0.4_18.graph
0.4,19,18,0.368577,new_3000_dataset/erdos_n3000_p0c0.4_19.graph
0.4,20,18,0.358051,new_3000_dataset/erdos_n3000_p0c0.4_20.graph
0.4,21,19,0.370516,new_3000_dataset/erdos_n3000_p0c0.4_21.graph
0.4,22,17,0.406952,new_3000_dataset/erdos_n3000_p0c0.4_22.graph
0.4,23,18,0.374515,new_3000_dataset/erdos_n3000_p0c0.4_23.graph
0.4,24,18,0.376705,new_3000_dataset/erdos_n3000_p0c0.4_24.graph
0.4,25,18,0.357409,new_3000_dataset/erdos_n3000_p0c0.4_25.graph
0.4,26,19,0.36447,new_3000_dataset/erdos_n3000_p0c0.4_26.graph
0.4,27,19,0.37905,new_3000_dataset/erdos_n3000_p0c0.4_27.graph
0.4,28,17,0.412582,new_3000_dataset/erdos_n3000_p0c0.4_28.graph
0.4,29,19,0.359966,new_3000_dataset/erdos_n3000_p0c0.4_29.graph
0.4,30,18,0.352985,new_3000_dataset/erdos_n3000_p0c0.4_30.graph
0.5,1,14,0.49225,new_3000_dataset/erdos_n3000_p0c0.5_1.graph
0.5,2,14,0.48064,new_3000_dataset/erdos_n3000_p0c0.5_2.graph
0.5,3,14,0.492688,new_3000_dataset/erdos_n3000_p0c0.5_3.graph
0.5,4,14,0.471082,new_3000_dataset/erdos_n3000_p0c0.5_4.graph
0.5,5,14,0.472495,new_3000_dataset/erdos_n3000_p0c0.5_5.graph
0.5,6,14,0.467015,new_3000_dataset/erdos_n3000_p0c0.5_6.graph
0.5,7,14,0.475415,new_3000_dataset/erdos_n3000_p0c0.5_7.graph
0.5,8,14,0.449244,new_3000_dataset/erdos_n3000_p0c0.5_8.graph
0.5,9,14,0.454629,new_3000_dataset/erdos_n3000_p0c0.5_9.graph
0.5,10,14,0.478226,new_3000_dataset/erdos_n3000_p0c0.5_10.graph
0.5,11,14,0.469223,new_3000_dataset/erdos_n3000_p0c0.5_11.graph
0.5,12,14,0.476523,new_3000_dataset/erdos_n3000_p0c0.5_12.graph
0.5,13,14,0.475132,new_3000_dataset/erdos_n3000_p0c0.5_13.graph
0.5,14,14,0.472958,new_3000_dataset/erdos_n3000_p0c0.5_14.graph
0.5,15,14,0.497336,new_3000_dataset/erdos_n3000_p0c0.5_15.graph
0.5,16,14,0.490169,new_3000_dataset/erdos_n3000_p0c0.5_16.graph
0.5,17,14,0.485826,new_3000_dataset/erdos_n3000_p0c0.5_17.graph
0.5,18,15,0.501995,new_3000_dataset/erdos_n3000_p0c0.5_18.graph
0.5,19,15,0.476674,new_3000_dataset/erdos_n3000_p0c0.5_19.graph
0.5,20,13,0.458333,new_3000_dataset/erdos_n3000_p0c0.5_20.graph
0.5,21,14,0.4931,new_3000_dataset/erdos_n3000_p0c0.5_21.graph
0.5,22,13,0.493577,new_3000_dataset/erdos_n3000_p0c0.5_22.graph
0.5,23,15,0.47905,new_3000_dataset/erdos_n3000_p0c0.5_23.graph
0.5,24,14,0.466275,new_3000_dataset/erdos_n3000_p0c0.5_24.graph
0.5,25,14,0.45311,new_3000_dataset/erdos_n3000_p0c0.5_25.graph
0.5,26,14,0.471624,new_3000_dataset/erdos_n3000_p0c0.5_26.graph
0.5,27,14,0.474853,new_3000_dataset/erdos_n3000_p0c0.5_27.graph
0.5,28,14,0.443328,new_3000_dataset/erdos_n3000_p0c0.5_28.graph
0.5,29,14,0.490916,new_3000_dataset/erdos_n3000_p0c0.5_29.graph
0.5,30,15,0.464999,new_3000_dataset/erdos_n3000_p0c0.5_30.graph
0.6,1,11,0.582511,new_3000_dataset/erdos_n3000_p0c0.6_1.graph
0.6,2,11,0.556812,new_3000_dataset/erdos_n3000_p0c0.6_2.graph
0.6,3,11,0.564691,new_3000_dataset/erdos_n3000_p0c0.6_3.graph
0.6,4,11,0.542551,new_3000_dataset/erdos_n3000_p0c0.6_4.graph
0.6,5,12,0.593311,new_3000_dataset/erdos_n3000_p0c0.6_5.graph
0.6,6,12,0.559916,new_3000_dataset/erdos_n3000_p0c0.6_6.graph
0.6,7,11,0.554291,new_3000_dataset/erdos_n3000_p0c0.6_7.graph
0.6,8,12,0.560977,new_3000_dataset/erdos_n3000_p0c0.6_8.graph
0.6,9,11,0.587107,new_3000_dataset/erdos_n3000_p0c0.6_9.graph
0.6,10,11,0.548623,new_3000_dataset/erdos_n3000_p0c0.6_10.graph
0.6,11,11,0.617061,new_3000_dataset/erdos_n3000_p0c0.6_11.graph
0.6,12,10,0.562581,new_3000_dataset/erdos_n3000_p0c0.6_12.graph
0.6,13,11,0.566493,new_3000_dataset/erdos_n3000_p0c0.6_13.graph
0.6,14,11,0.558385,new_3000_dataset/erdos_n3000_p0c0.6_14.graph
0.6,15,11,0.557753,new_3000_dataset/erdos_n3000_p0c0.6_15.graph
0.6,16,12,0.591871,new_3000_dataset/erdos_n3000_p0c0.6_16.graph
0.6,17,11,0.582599,new_3000_dataset/erdos_n3000_p0c0.6_17.graph
0.6,18,11,0.554547,new_3000_dataset/erdos_n3000_p0c0.6_18.graph
0.6,19,10,0.56863,new_3000_dataset/erdos_n3000_p0c0.6_19.graph
0.6,20,11,0.573212,new_3000_dataset/erdos_n3000_p0c0.6_20.graph
0.6,21,12,0.567191,new_3000_dataset/erdos_n3000_p0c0.6_21.graph
0.6,22,12,0.57469,new_3000_dataset/erdos_n3000_p0c0.6_22.graph
0.6,23,11,0.568101,new_3000_dataset/erdos_n3000_p0c0.6_23.graph
0.6,24,12,0.574149,new_3000_dataset/erdos_n3000_p0c0.6_24.graph
0.6,25,11,0.549389,new_3000_dataset/erdos_n3000_p0c0.6_25.graph
0.6,26,11,0.562275,new_3000_dataset/erdos_n3000_p0c0.6_26.graph
0.6,27,11,0.568582,new_3000_dataset/erdos_n3000_p0c0.6_27.graph
0.6,28,11,0.569129,new_3000_dataset/erdos_n3000_p0c0.6_28.graph
0.6,29,12,0.555111,new_3000_dataset/erdos_n3000_p0c0.6_29.graph
