densidad,idx,solucion,tiempo,archivo
0.2,28,37,0.0732399,new_2000_dataset/erdos_n2000_p0c0.2_28.graph
0.2,29,35,0.0729587,new_2000_dataset/erdos_n2000_p0c0.2_29.graph
0.2,30,36,0.0852748,new_2000_dataset/erdos_n2000_p0c0.2_30.graph
0.3,1,25,0.109484,new_2000_dataset/erdos_n2000_p0c0.3_1.graph
0.3,2,24,0.109597,new_2000_dataset/erdos_n2000_p0c0.3_2.graph
0.3,3,23,0.111682,new_2000_dataset/erdos_n2000_p0c0.3_3.graph
0.3,4,25,0.108348,new_2000_dataset/erdos_n2000_p0c0.3_4.graph
0.3,5,23,0.112009,new_2000_dataset/erdos_n2000_p0c0.3_5.graph
0.3,6,24,0.112405,new_2000_dataset/erdos_n2000_p0c0.3_6.graph
0.3,7,22,0.117129,new_2000_dataset/erdos_n2000_p0c0.3_7.graph
0.3,8,25,0.110998,new_2000_dataset/erdos_n2000_p0c0.3_8.graph
0.3,9,22,0.118511,new_2000_dataset/erdos_n2000_p0c0.3_9.graph
0.3,10,23,0.11705,new_2000_dataset/erdos_n2000_p0c0.3_10.graph
0.3,11,24,0.116932,new_2000_dataset/erdos_n2000_p0c0.3_11.graph
0.3,12,25,0.12104,new_2000_dataset/erdos_n2000_p0c0.3_12.graph
0.3,13,23,0.11421,new_2000_dataset/erdos_n2000_p0c0.3_13.graph
0.3,14,23,0.115172,new_2000_dataset/erdos_n2000_p0c0.3_14.graph
0.3,15,25,0.121127,new_2000_dataset/erdos_n2000_p0c0.3_15.graph
0.3,16,22,0.112348,new_2000_dataset/erdos_n2000_p0c0.3_16.graph
0.3,17,23,0.116598,new_2000_dataset/erdos_n2000_p0c0.3_17.graph
0.3,18,23,0.118575,new_2000_dataset/erdos_n2000_p0c0.3_18.graph
0.3,19,23,0.119406,new_2000_dataset/erdos_n2000_p0c0.3_19.graph
0.3,20,24,0.116051,new_2000_dataset/erdos_n2000_p0c0.3_20.graph
0.3,21,24,0.117551,new_2000_dataset/erdos_n2000_p0c0.3_21.graph
0.3,22,24,0.119914,new_2000_dataset/erdos_n2000_p0c0.3_22.graph
0.3,23,24,0.111467,new_2000_dataset/erdos_n2000_p0c0.3_23.graph
0.3,24,24,0.113696,new_2000_dataset/erdos_n2000_p0c0.3_24.graph
0.3,25,23,0.117169,new_2000_dataset/erdos_n2000_p0c0.3_25.graph
0.3,26,24,0.115933,new_2000_dataset/erdos_n2000_p0c0.3_26.graph
0.3,27,23,0.117329,new_2000_dataset/erdos_n2000_p0c0.3_27.graph
0.3,28,23,0.11772,new_2000_dataset/erdos_n2000_p0c0.3_28.graph
0.3,29,23,0.118315,new_2000_dataset/erdos_n2000_p0c0.3_29.graph
0.3,30,24,0.114684,new_2000_dataset/erdos_n2000_p0c0.3_30.graph
0.4,1,17,0.159629,new_2000_dataset/erdos_n2000_p0c0.4_1.graph
0.4,2,18,0.157153,new_2000_dataset/erdos_n2000_p0c0.4_2.graph
0.4,3,17,0.155792,new_2000_dataset/erdos_n2000_p0c0.4_3.graph
0.4,4,18,0.156544,new_2000_dataset/erdos_n2000_p0c0.4_4.graph
0.4,5,17,0.158179,new_2000_dataset/erdos_n2000_p0c0.4_5.graph
0.4,6,17,0.148793,new_2000_dataset/erdos_n2000_p0c0.4_6.graph
0.4,7,17,0.159171,new_2000_dataset/erdos_n2000_p0c0.4_7.graph
0.4,8,17,0.150502,new_2000_dataset/erdos_n2000_p0c0.4_8.graph
0.4,9,17,0.164709,new_2000_dataset/erdos_n2000_p0c0.4_9.graph
0.4,10,17,0.156532,new_2000_dataset/erdos_n2000_p0c0.4_10.graph
0.4,11,17,0.151206,new_2000_dataset/erdos_n2000_p0c0.4_11.graph
0.4,12,17,0.155626,new_2000_dataset/erdos_n2000_p0c0.4_12.graph
0.4,13,18,0.15171,new_2000_dataset/erdos_n2000_p0c0.4_13.graph
0.4,14,17,0.154202,new_2000_dataset/erdos_n2000_p0c0.4_14.graph
0.4,15,17,0.158736,new_2000_dataset/erdos_n2000_p0c0.4_15.graph
0.4,16,19,0.151254,new_2000_dataset/erdos_n2000_p0c0.4_16.graph
0.4,17,17,0.153955,new_2000_dataset/erdos_n2000_p0c0.4_17.graph
0.4,18,18,0.152952,new_2000_dataset/erdos_n2000_p0c0.4_18.graph
0.4,19,17,0.161569,new_2000_dataset/erdos_n2000_p0c0.4_19.graph
0.4,20,18,0.156653,new_2000_dataset/erdos_n2000_p0c0.4_20.graph
0.4,21,17,0.156324,new_2000_dataset/erdos_n2000_p0c0.4_21.graph
0.4,22,18,0.162512,new_2000_dataset/erdos_n2000_p0c0.4_22.graph
0.4,23,17,0.164533,new_2000_dataset/erdos_n2000_p0c0.4_23.graph
0.4,24,19,0.174383,new_2000_dataset/erdos_n2000_p0c0.4_24.graph
0.4,25,19,0.148455,new_2000_dataset/erdos_n2000_p0c0.4_25.graph
0.4,26,18,0.146661,new_2000_dataset/erdos_n2000_p0c0.4_26.graph
0.4,27,18,0.151623,new_2000_dataset/erdos_n2000_p0c0.4_27.graph
0.4,28,17,0.149251,new_2000_dataset/erdos_n2000_p0c0.4_28.graph
0.4,29,16,0.151339,new_2000_dataset/erdos_n2000_p0c0.4_29.graph
0.4,30,18,0.154262,new_2000_dataset/erdos_n2000_p0c0.4_30.graph
0.5,1,14,0.192522,new_2000_dataset/erdos_n2000_p0c0.5_1.graph
0.5,2,14,0.198885,new_2000_dataset/erdos_n2000_p0c0.5_2.graph
0.5,3,13,0.189369,new_2000_dataset/erdos_n2000_p0c0.5_3.graph
0.5,4,13,0.196955,new_2000_dataset/erdos_n2000_p0c0.5_4.graph
0.5,5,14,0.193751,new_2000_dataset/erdos_n2000_p0c0.5_5.graph
0.5,6,13,0.212151,new_2000_dataset/erdos_n2000_p0c0.5_6.graph
0.5,7,14,0.201813,new_2000_dataset/erdos_n2000_p0c0.5_7.graph
0.5,8,13,0.208527,new_2000_dataset/erdos_n2000_p0c0.5_8.graph
0.5,9,14,0.200232,new_2000_dataset/erdos_n2000_p0c0.5_9.graph
0.5,10,13,0.192919,new_2000_dataset/erdos_n2000_p0c0.5_10.graph
0.5,11,13,0.190521,new_2000_dataset/erdos_n2000_p0c0.5_11.graph
0.5,12,13,0.194051,new_2000_dataset/erdos_n2000_p0c0.5_12.graph
0.5,13,13,0.192135,new_2000_dataset/erdos_n2000_p0c0.5_13.graph
0.5,14,13,0.194527,new_2000_dataset/erdos_n2000_p0c0.5_14.graph
0.5,15,13,0.199552,new_2000_dataset/erdos_n2000_p0c0.5_15.graph
0.5,16,14,0.194193,new_2000_dataset/erdos_n2000_p0c0.5_16.graph
0.5,17,13,0.19304,new_2000_dataset/erdos_n2000_p0c0.5_17.graph
0.5,18,14,0.196789,new_2000_dataset/erdos_n2000_p0c0.5_18.graph
0.5,19,13,0.197245,new_2000_dataset/erdos_n2000_p0c0.5_19.graph
0.5,20,14,0.197267,new_2000_dataset/erdos_n2000_p0c0.5_20.graph
0.5,21,14,0.198263,new_2000_dataset/erdos_n2000_p0c0.5_21.graph
0.5,22,13,0.186089,new_2000_dataset/erdos_n2000_p0c0.5_22.graph
0.5,23,14,0.189229,new_2000_dataset/erdos_n2000_p0c0.5_23.graph
0.5,24,13,0.192108,new_2000_dataset/erdos_n2000_p0c0.5_24.graph
0.5,25,14,0.186042,new_2000_dataset/erdos_n2000_p0c0.5_25.graph
0.5,26,13,0.199318,new_2000_dataset/erdos_n2000_p0c0.5_26.graph
0.5,27,14,0.196392,new_2000_dataset/erdos_n2000_p0c0.5_27.graph
0.5,28,14,0.192209,new_2000_dataset/erdos_n2000_p0c0.5_28.graph
0.5,29,14,0.193472,new_2000_dataset/erdos_n2000_p0c0.5_29.graph
0.5,30,13,0.196409,new_2000_dataset/erdos_n2000_p0c0.5_30.graph
0.6,1,10,0.235322,new_2000_dataset/erdos_n2000_p0c0.6_1.graph
0.6,2,11,0.246203,new_2000_dataset/erdos_n2000_p0c0.6_2.graph
0.6,3,10,0.240441,new_2000_dataset/erdos_n2000_p0c0.6_3.graph
0.6,4,11,0.231826,new_2000_dataset/erdos_n2000_p0c0.6_4.graph
0.6,5,10,0.226279,new_2000_dataset/erdos_n2000_p0c0.6_5.graph
0.6,6,11,0.240262,new_2000_dataset/erdos_n2000_p0c0.6_6.graph
0.6,7,11,0.23823,new_2000_dataset/erdos_n2000_p0c0.6_7.graph
0.6,8,10,0.231881,new_2000_dataset/erdos_n2000_p0c0.6_8.graph
0.6,9,11,0.247077,new_2000_dataset/erdos_n2000_p0c0.6_9.graph
0.6,10,11,0.236079,new_2000_dataset/erdos_n2000_p0c0.6_10.graph
0.6,11,11,0.240988,new_2000_dataset/erdos_n2000_p0c0.6_11.graph
0.6,12,10,0.229029,new_2000_dataset/erdos_n2000_p0c0.6_12.graph
0.6,13,10,0.248642,new_2000_dataset/erdos_n2000_p0c0.6_13.graph
0.6,14,10,0.245765,new_2000_dataset/erdos_n2000_p0c0.6_14.graph
0.6,15,11,0.24027,new_2000_dataset/erdos_n2000_p0c0.6_15.graph
0.6,16,10,0.228441,new_2000_dataset/erdos_n2000_p0c0.6_16.graph
0.6,17,11,0.232159,new_2000_dataset/erdos_n2000_p0c0.6_17.graph
0.6,18,11,0.233647,new_2000_dataset/erdos_n2000_p0c0.6_18.graph
0.6,19,11,0.23319,new_2000_dataset/erdos_n2000_p0c0.6_19.graph
0.6,20,10,0.235614,new_2000_dataset/erdos_n2000_p0c0.6_20.graph
0.6,21,10,0.241501,new_2000_dataset/erdos_n2000_p0c0.6_21.graph
0.6,22,11,0.236697,new_2000_dataset/erdos_n2000_p0c0.6_22.graph
0.6,23,10,0.232981,new_2000_dataset/erdos_n2000_p0c0.6_23.graph
0.6,24,10,0.236434,new_2000_dataset/erdos_n2000_p0c0.6_24.graph
0.6,25,10,0.238408,new_2000_dataset/erdos_n2000_p0c0.6_25.graph
0.6,26,10,0.24045,new_2000_dataset/erdos_n2000_p0c0.6_26.graph
0.6,27,10,0.23815,new_2000_dataset/erdos_n2000_p0c0.6_27.graph
0.6,28,11,0.240037,new_2000_dataset/erdos_n2000_p0c0.6_28.graph
0.6,29,11,0.253255,new_2000_dataset/erdos_n2000_p0c0.6_29.graph
0.6,30,10,0.242398,new_2000_dataset/erdos_n2000_p0c0.6_30.graph
0.7,1,9,0.302512,new_2000_dataset/erdos_n2000_p0c0.7_1.graph
0.7,2,9,0.290054,new_2000_dataset/erdos_n2000_p0c0.7_2.graph
0.7,3,9,0.284283,new_2000_dataset/erdos_n2000_p0c0.7_3.graph
0.7,4,8,0.273071,new_2000_dataset/erdos_n2000_p0c0.7_4.graph
0.7,5,8,0.272178,new_2000_dataset/erdos_n2000_p0c0.7_5.graph
0.7,6,8,0.270083,new_2000_dataset/erdos_n2000_p0c0.7_6.graph
0.7,7,8,0.276047,new_2000_dataset/erdos_n2000_p0c0.7_7.graph
0.7,8,8,0.283794,new_2000_dataset/erdos_n2000_p0c0.7_8.graph
0.7,9,8,0.288342,new_2000_dataset/erdos_n2000_p0c0.7_9.graph
0.7,10,9,0.287353,new_2000_dataset/erdos_n2000_p0c0.7_10.graph
0.7,11,9,0.286032,new_2000_dataset/erdos_n2000_p0c0.7_11.graph
0.7,12,8,0.27809,new_2000_dataset/erdos_n2000_p0c0.7_12.graph
0.7,13,8,0.286752,new_2000_dataset/erdos_n2000_p0c0.7_13.graph
0.7,14,9,0.278334,new_2000_dataset/erdos_n2000_p0c0.7_14.graph
0.7,15,8,0.284853,new_2000_dataset/erdos_n2000_p0c0.7_15.graph
0.7,16,9,0.293092,new_2000_dataset/erdos_n2000_p0c0.7_16.graph
0.7,17,8,0.283918,new_2000_dataset/erdos_n2000_p0c0.7_17.graph
0.7,18,8,0.274627,new_2000_dataset/erdos_n2000_p0c0.7_18.graph
0.7,19,8,0.271117,new_2000_dataset/erdos_n2000_p0c0.7_19.graph
0.7,20,8,0.269159,new_2000_dataset/erdos_n2000_p0c0.7_20.graph
0.7,21,8,0.270267,new_2000_dataset/erdos_n2000_p0c0.7_21.graph
0.7,22,8,0.281892,new_2000_dataset/erdos_n2000_p0c0.7_22.graph
0.7,23,8,0.28152,new_2000_dataset/erdos_n2000_p0c0.7_23.graph
0.7,24,8,0.286348,new_2000_dataset/erdos_n2000_p0c0.7_24.graph
0.7,25,9,0.280402,new_2000_dataset/erdos_n2000_p0c0.7_25.graph
0.7,26,8,0.27886,new_2000_dataset/erdos_n2000_p0c0.7_26.graph
0.7,27,9,0.284189,new_2000_dataset/erdos_n2000_p0c0.7_27.graph
0.7,28,8,0.278694,new_2000_dataset/erdos_n2000_p0c0.7_28.graph
0.7,29,8,0.27012,new_2000_dataset/erdos_n2000_p0c0.7_29.graph
0.7,30,8,0.276232,new_2000_dataset/erdos_n2000_p0c0.7_30.graph
0.8,1,7,0.308863,new_2000_dataset/erdos_n2000_p0c0.8_1.graph
0.8,2,6,0.311273,new_2000_dataset/erdos_n2000_p0c0.8_2.graph
0.8,3,7,0.322252,new_2000_dataset/erdos_n2000_p0c0.8_3.graph
0.8,4,7,0.312981,new_2000_dataset/erdos_n2000_p0c0.8_4.graph
0.8,5,6,0.312464,new_2000_dataset/erdos_n2000_p0c0.8_5.graph
0.8,6,7,0.320993,new_2000_dataset/erdos_n2000_p0c0.8_6.graph
0.8,7,6,0.339756,new_2000_dataset/erdos_n2000_p0c0.8_7.graph
0.8,8,6,0.315207,new_2000_dataset/erdos_n2000_p0c0.8_8.graph
0.8,9,6,0.311396,new_2000_dataset/erdos_n2000_p0c0.8_9.graph
0.8,10,7,0.320187,new_2000_dataset/erdos_n2000_p0c0.8_10.graph
0.8,11,6,0.31836,new_2000_dataset/erdos_n2000_p0c0.8_11.graph
0.8,12,6,0.324397,new_2000_dataset/erdos_n2000_p0c0.8_12.graph
0.8,13,6,0.392502,new_2000_dataset/erdos_n2000_p0c0.8_13.graph
0.8,14,7,0.377069,new_2000_dataset/erdos_n2000_p0c0.8_14.graph
0.8,15,6,0.393992,new_2000_dataset/erdos_n2000_p0c0.8_15.graph
0.8,16,6,0.3753,new_2000_dataset/erdos_n2000_p0c0.8_16.graph
0.8,17,7,0.343593,new_2000_dataset/erdos_n2000_p0c0.8_17.graph
0.8,18,7,0.318387,new_2000_dataset/erdos_n2000_p0c0.8_18.graph
0.8,19,6,0.32384,new_2000_dataset/erdos_n2000_p0c0.8_19.graph
0.8,20,6,0.345455,new_2000_dataset/erdos_n2000_p0c0.8_20.graph
0.8,21,6,0.326239,new_2000_dataset/erdos_n2000_p0c0.8_21.graph
0.8,22,7,0.307866,new_2000_dataset/erdos_n2000_p0c0.8_22.graph
0.8,23,6,0.312285,new_2000_dataset/erdos_n2000_p0c0.8_23.graph
0.8,24,7,0.300149,new_2000_dataset/erdos_n2000_p0c0.8_24.graph
0.8,25,6,0.297064,new_2000_dataset/erdos_n2000_p0c0.8_25.graph
0.8,26,6,0.299053,new_2000_dataset/erdos_n2000_p0c0.8_26.graph
0.8,27,7,0.307634,new_2000_dataset/erdos_n2000_p0c0.8_27.graph
0.8,28,6,0.325052,new_2000_dataset/erdos_n2000_p0c0.8_28.graph
0.8,29,7,0.325373,new_2000_dataset/erdos_n2000_p0c0.8_29.graph
0.8,30,6,0.322706,new_2000_dataset/erdos_n2000_p0c0.8_30.graph
0.9,1,5,0.328395,new_2000_dataset/erdos_n2000_p0c0.9_1.graph
0.9,2,4,0.330946,new_2000_dataset/erdos_n2000_p0c0.9_2.graph
0.9,3,5,0.345758,new_2000_dataset/erdos_n2000_p0c0.9_3.graph
0.9,4,5,0.351219,new_2000_dataset/erdos_n2000_p0c0.9_4.graph
0.9,5,5,0.360882,new_2000_dataset/erdos_n2000_p0c0.9_5.graph
0.9,6,5,0.35779,new_2000_dataset/erdos_n2000_p0c0.9_6.graph
0.9,7,5,0.328471,new_2000_dataset/erdos_n2000_p0c0.9_7.graph
0.9,8,5,0.341414,new_2000_dataset/erdos_n2000_p0c0.9_8.graph
0.9,9,5,0.330498,new_2000_dataset/erdos_n2000_p0c0.9_9.graph
0.9,10,5,0.345013,new_2000_dataset/erdos_n2000_p0c0.9_10.graph
0.9,11,5,0.330885,new_2000_dataset/erdos_n2000_p0c0.9_11.graph
0.9,12,6,0.341075,new_2000_dataset/erdos_n2000_p0c0.9_12.graph
0.9,13,5,0.344175,new_2000_dataset/erdos_n2000_p0c0.9_13.graph
0.9,14,5,0.352794,new_2000_dataset/erdos_n2000_p0c0.9_14.graph
0.9,15,5,0.38217,new_2000_dataset/erdos_n2000_p0c0.9_15.graph
0.9,16,5,0.346241,new_2000_dataset/erdos_n2000_p0c0.9_16.graph
0.9,17,5,0.332412,new_2000_dataset/erdos_n2000_p0c0.9_17.graph
0.9,18,5,0.354971,new_2000_dataset/erdos_n2000_p0c0.9_18.graph
0.9,19,5,0.360798,new_2000_dataset/erdos_n2000_p0c0.9_19.graph
0.9,20,5,0.345209,new_2000_dataset/erdos_n2000_p0c0.9_20.graph
0.9,21,5,0.334806,new_2000_dataset/erdos_n2000_p0c0.9_21.graph
0.9,22,6,0.3237,new_2000_dataset/erdos_n2000_p0c0.9_22.graph
0.9,23,5,0.364001,new_2000_dataset/erdos_n2000_p0c0.9_23.graph
0.9,24,6,0.333955,new_2000_dataset/erdos_n2000_p0c0.9_24.graph
0.9,25,5,0.332012,new_2000_dataset/erdos_n2000_p0c0.9_25.graph
0.9,26,5,0.326442,new_2000_dataset/erdos_n2000_p0c0.9_26.graph
0.9,27,5,0.375048,new_2000_dataset/erdos_n2000_p0c0.9_27.graph
0.9,28,5,0.366201,new_2000_dataset/erdos_n2000_p0c0.9_28.graph
0.9,29,5,0.348862,new_2000_dataset/erdos_n2000_p0c0.9_29.graph
0.9,30,5,0.360293,new_2000_dataset/erdos_n2000_p0c0.9_30.graph
